tarih_saat,yil,ay_no,ay_adi,gun_no,gun_adi,saat,dakika,saniye,konum_dosyasi,alan_ismi,tasit_tipi,track_id,video_frame_no
2025-05-23 16:27:18,2025,5,Mayıs,23,Cuma,16,27,18,dogukandeneme,kampusgirisguncel,car,3,62
2025-05-23 16:27:18,2025,5,Mayıs,23,Cuma,16,27,18,dogukandeneme,kampusgirisguncel,bus,4,65
2025-05-23 16:27:22,2025,5,Mayıs,23,Cuma,16,27,22,dogukandeneme,kampusgirisguncel,car,288,125
2025-05-23 16:27:24,2025,5,Mayıs,23,Cuma,16,27,24,dogukandeneme,kampusgirisguncel,car,289,156
2025-05-23 16:27:24,2025,5,Mayıs,23,Cuma,16,27,24,dogukandeneme,kampusgirisguncel,car,290,172
2025-05-23 16:27:26,2025,5,Mayıs,23,Cuma,16,27,26,dogukandeneme,kampusgirisguncel,car,632,200
2025-05-23 16:27:26,2025,5,Mayıs,23,Cuma,16,27,26,dogukandeneme,kampusgirisguncel,car,634,202
2025-05-23 16:27:28,2025,5,Mayıs,23,Cuma,16,27,28,dogukandeneme,kampusgirisguncel,car,633,237
2025-05-23 16:27:31,2025,5,Mayıs,23,Cuma,16,27,31,dogukandeneme,kampusgirisguncel,car,635,287
2025-05-23 16:27:35,2025,5,Mayıs,23,Cuma,16,27,35,dogukandeneme,kampusgirisguncel,car,787,364
2025-05-23 16:27:37,2025,5,Mayıs,23,Cuma,16,27,37,dogukandeneme,kampusgirisguncel,car,788,398
2025-05-23 16:27:39,2025,5,Mayıs,23,Cuma,16,27,39,dogukandeneme,kampusgirisguncel,car,1176,437
2025-05-23 16:27:40,2025,5,Mayıs,23,Cuma,16,27,40,dogukandeneme,kampusgirisguncel,car,1177,452
2025-05-23 16:27:41,2025,5,Mayıs,23,Cuma,16,27,41,dogukandeneme,kampusgirisguncel,car,1180,469
2025-05-23 16:27:41,2025,5,Mayıs,23,Cuma,16,27,41,dogukandeneme,kampusgirisguncel,car,1178,480
2025-05-23 16:27:43,2025,5,Mayıs,23,Cuma,16,27,43,dogukandeneme,kampusgirisguncel,car,1179,505
2025-05-23 16:27:43,2025,5,Mayıs,23,Cuma,16,27,43,dogukandeneme,kampusgirisguncel,car,1182,507
2025-05-23 16:27:45,2025,5,Mayıs,23,Cuma,16,27,45,dogukandeneme,kampusgirisguncel,car,1478,547
2025-05-23 16:27:47,2025,5,Mayıs,23,Cuma,16,27,47,dogukandeneme,kampusgirisguncel,car,1480,575
2025-05-23 16:27:47,2025,5,Mayıs,23,Cuma,16,27,47,dogukandeneme,kampusgirisguncel,car,1479,584
2025-05-23 16:27:49,2025,5,Mayıs,23,Cuma,16,27,49,dogukandeneme,kampusgirisguncel,car,1758,620
2025-05-23 16:27:51,2025,5,Mayıs,23,Cuma,16,27,51,dogukandeneme,kampusgirisguncel,car,1757,660
2025-05-23 16:27:52,2025,5,Mayıs,23,Cuma,16,27,52,dogukandeneme,kampusgirisguncel,car,1756,665
2025-05-23 16:27:55,2025,5,Mayıs,23,Cuma,16,27,55,dogukandeneme,kampusgirisguncel,car,1759,717
2025-05-23 16:27:57,2025,5,Mayıs,23,Cuma,16,27,57,dogukandeneme,kampusgirisguncel,car,2096,757
2025-05-23 16:28:00,2025,5,Mayıs,23,Cuma,16,28,0,dogukandeneme,kampusgirisguncel,car,2097,809
2025-05-23 16:28:01,2025,5,Mayıs,23,Cuma,16,28,1,dogukandeneme,kampusgirisguncel,car,2100,829
2025-05-23 16:28:04,2025,5,Mayıs,23,Cuma,16,28,4,dogukandeneme,kampusgirisguncel,car,2329,879
2025-05-23 16:28:07,2025,5,Mayıs,23,Cuma,16,28,7,dogukandeneme,kampusgirisguncel,car,2455,924
2025-05-23 16:28:08,2025,5,Mayıs,23,Cuma,16,28,8,dogukandeneme,kampusgirisguncel,car,2456,949
2025-05-23 16:28:11,2025,5,Mayıs,23,Cuma,16,28,11,dogukandeneme,kampusgirisguncel,car,2583,989
2025-05-23 16:28:14,2025,5,Mayıs,23,Cuma,16,28,14,dogukandeneme,kampusgirisguncel,car,2585,1047
2025-05-23 16:28:16,2025,5,Mayıs,23,Cuma,16,28,16,dogukandeneme,kampusgirisguncel,car,2674,1086
2025-05-23 16:28:21,2025,5,Mayıs,23,Cuma,16,28,21,dogukandeneme,kampusgirisguncel,truck,1,1
2025-05-23 16:28:22,2025,5,Mayıs,23,Cuma,16,28,22,dogukandeneme,kampusgirisguncel,car,2,12
2025-05-23 16:28:24,2025,5,Mayıs,23,Cuma,16,28,24,dogukandeneme,kampusgirisguncel,car,3,62
2025-05-23 16:28:25,2025,5,Mayıs,23,Cuma,16,28,25,dogukandeneme,kampusgirisguncel,bus,4,65
2025-05-23 16:28:28,2025,5,Mayıs,23,Cuma,16,28,28,dogukandeneme,kampusgirisguncel,car,288,125
2025-05-23 16:28:30,2025,5,Mayıs,23,Cuma,16,28,30,dogukandeneme,kampusgirisguncel,car,289,156
2025-05-23 16:28:30,2025,5,Mayıs,23,Cuma,16,28,30,dogukandeneme,kampusgirisguncel,car,290,172
2025-05-23 16:28:32,2025,5,Mayıs,23,Cuma,16,28,32,dogukandeneme,kampusgirisguncel,car,632,200
2025-05-23 16:28:32,2025,5,Mayıs,23,Cuma,16,28,32,dogukandeneme,kampusgirisguncel,car,634,202
2025-05-23 16:28:34,2025,5,Mayıs,23,Cuma,16,28,34,dogukandeneme,kampusgirisguncel,car,633,237
2025-05-23 16:28:37,2025,5,Mayıs,23,Cuma,16,28,37,dogukandeneme,kampusgirisguncel,car,635,287
2025-05-23 16:28:42,2025,5,Mayıs,23,Cuma,16,28,42,dogukandeneme,kampusgirisguncel,car,785,364
2025-05-23 16:28:44,2025,5,Mayıs,23,Cuma,16,28,44,dogukandeneme,kampusgirisguncel,car,786,398
2025-05-23 16:28:46,2025,5,Mayıs,23,Cuma,16,28,46,dogukandeneme,kampusgirisguncel,car,1174,437
2025-05-23 16:28:47,2025,5,Mayıs,23,Cuma,16,28,47,dogukandeneme,kampusgirisguncel,car,1175,452
2025-05-23 16:28:48,2025,5,Mayıs,23,Cuma,16,28,48,dogukandeneme,kampusgirisguncel,car,1178,469
2025-05-23 16:28:48,2025,5,Mayıs,23,Cuma,16,28,48,dogukandeneme,kampusgirisguncel,car,1176,480
2025-05-23 16:28:50,2025,5,Mayıs,23,Cuma,16,28,50,dogukandeneme,kampusgirisguncel,car,1177,505
2025-05-23 16:28:50,2025,5,Mayıs,23,Cuma,16,28,50,dogukandeneme,kampusgirisguncel,car,1180,507
2025-05-23 16:28:52,2025,5,Mayıs,23,Cuma,16,28,52,dogukandeneme,kampusgirisguncel,car,1476,547
2025-05-23 16:30:42,2025,5,Mayıs,23,Cuma,16,30,42,dogukandeneme,kampusgirisguncel,truck,1,1
2025-05-23 16:30:43,2025,5,Mayıs,23,Cuma,16,30,43,dogukandeneme,kampusgirisguncel,car,2,12
2025-05-23 16:30:46,2025,5,Mayıs,23,Cuma,16,30,46,dogukandeneme,kampusgirisguncel,car,3,62
2025-05-23 16:30:46,2025,5,Mayıs,23,Cuma,16,30,46,dogukandeneme,kampusgirisguncel,bus,4,66
2025-05-23 16:30:50,2025,5,Mayıs,23,Cuma,16,30,50,dogukandeneme,kampusgirisguncel,bicycle,80,123
2025-05-23 16:30:50,2025,5,Mayıs,23,Cuma,16,30,50,dogukandeneme,kampusgirisguncel,car,26,125
2025-05-23 16:30:50,2025,5,Mayıs,23,Cuma,16,30,50,dogukandeneme,kampusgirisguncel,bicycle,86,126
2025-05-23 16:30:51,2025,5,Mayıs,23,Cuma,16,30,51,dogukandeneme,kampusgirisguncel,bicycle,96,133
2025-05-23 16:30:51,2025,5,Mayıs,23,Cuma,16,30,51,dogukandeneme,kampusgirisguncel,bicycle,97,133
2025-05-23 18:17:20,2025,5,Mayıs,23,Cuma,18,17,20,dogukandeneme,kampusgirisguncel,truck,1,1
2025-05-23 18:17:21,2025,5,Mayıs,23,Cuma,18,17,21,dogukandeneme,kampusgirisguncel,car,2,12
2025-05-23 18:17:24,2025,5,Mayıs,23,Cuma,18,17,24,dogukandeneme,kampusgirisguncel,car,3,62
2025-05-23 18:17:24,2025,5,Mayıs,23,Cuma,18,17,24,dogukandeneme,kampusgirisguncel,bus,4,66
2025-05-23 18:17:27,2025,5,Mayıs,23,Cuma,18,17,27,dogukandeneme,kampusgirisguncel,bicycle,80,123
2025-05-23 18:17:28,2025,5,Mayıs,23,Cuma,18,17,28,dogukandeneme,kampusgirisguncel,car,26,125
2025-05-23 18:17:28,2025,5,Mayıs,23,Cuma,18,17,28,dogukandeneme,kampusgirisguncel,bicycle,86,126
2025-05-23 18:17:28,2025,5,Mayıs,23,Cuma,18,17,28,dogukandeneme,kampusgirisguncel,bicycle,96,133
2025-05-23 18:17:28,2025,5,Mayıs,23,Cuma,18,17,28,dogukandeneme,kampusgirisguncel,bicycle,97,133
2025-05-23 18:17:30,2025,5,Mayıs,23,Cuma,18,17,30,dogukandeneme,kampusgirisguncel,car,36,156
2025-05-23 18:17:30,2025,5,Mayıs,23,Cuma,18,17,30,dogukandeneme,kampusgirisguncel,car,63,172
2025-05-23 18:17:32,2025,5,Mayıs,23,Cuma,18,17,32,dogukandeneme,kampusgirisguncel,car,94,197
2025-05-23 18:17:32,2025,5,Mayıs,23,Cuma,18,17,32,dogukandeneme,kampusgirisguncel,car,37,202
2025-05-23 18:17:34,2025,5,Mayıs,23,Cuma,18,17,34,dogukandeneme,kampuscikisguncel,car,140,225
2025-05-23 18:17:34,2025,5,Mayıs,23,Cuma,18,17,34,dogukandeneme,kampusgirisguncel,car,131,237
2025-05-23 18:17:37,2025,5,Mayıs,23,Cuma,18,17,37,dogukandeneme,kampusgirisguncel,car,134,287
2025-05-23 18:17:42,2025,5,Mayıs,23,Cuma,18,17,42,dogukandeneme,kampusgirisguncel,car,149,364
2025-05-23 18:17:44,2025,5,Mayıs,23,Cuma,18,17,44,dogukandeneme,kampusgirisguncel,car,161,398
2025-05-23 18:17:46,2025,5,Mayıs,23,Cuma,18,17,46,dogukandeneme,kampusgirisguncel,car,171,437
2025-05-23 18:17:47,2025,5,Mayıs,23,Cuma,18,17,47,dogukandeneme,kampusgirisguncel,car,228,452
2025-05-23 18:17:48,2025,5,Mayıs,23,Cuma,18,17,48,dogukandeneme,kampusgirisguncel,car,186,469
2025-05-23 18:17:49,2025,5,Mayıs,23,Cuma,18,17,49,dogukandeneme,kampusgirisguncel,car,196,480
2025-05-23 18:17:50,2025,5,Mayıs,23,Cuma,18,17,50,dogukandeneme,kampusgirisguncel,car,207,505
2025-05-23 18:17:50,2025,5,Mayıs,23,Cuma,18,17,50,dogukandeneme,kampusgirisguncel,car,214,507
2025-05-23 18:17:53,2025,5,Mayıs,23,Cuma,18,17,53,dogukandeneme,kampusgirisguncel,car,237,547
2025-05-23 18:17:54,2025,5,Mayıs,23,Cuma,18,17,54,dogukandeneme,kampusgirisguncel,car,241,575
